new.id,beak_brightness,beak_chroma,beak_hue,chin_brightness,chin_chroma,chin_hue,papillae_brightness,papillae_chroma,papillae_hue,pate_brightness,pate_chroma,pate_hue,shield_brightness,shield_chroma,shield_hue,PC1,PC2
6034-3,10340.52625,0.787439143,592.025,16836.194,0.713212981,568.61,8020.432,0.779889474,586.555,10008.502,0.495134032,587.6075,6145.149333,0.696775858,605.08,0.626936496,-0.643674194
6034-4,9592.37525,0.789916903,573.0975,12230.41433,0.727544293,566.1133333,5486.163,0.895404473,588.185,9990.50375,0.645504138,590.6875,4734.627333,0.804088948,605.48,2.344495765,-0.36661438
6034-6,9252.18875,0.857281822,589.615,17502.33333,0.739161374,566.9383333,7988.40475,0.813936822,591.785,19569.45225,0.440023805,588.0925,6380.102,0.783738162,601.1333333,1.994711476,-1.8244139
6034-7,10429.17825,0.797958047,590.02,15325.77717,0.722659769,567.1,9492.11225,0.826918747,586.5575,16118.055,0.459346028,589.78,6466.764667,0.811645175,593.7633333,0.926374171,-0.742263429
6034-8,8148.94,0.859525301,581.085,14583.3645,0.748809416,569.4183333,11278.95425,0.800705201,584.5525,11741.6335,0.434195166,586.645,3421.668,0.943006182,605.08,1.269625244,-2.153254776
6034-9,8268.388,0.853709716,586.8,14642.74067,0.748535461,566.7766667,9045.58925,0.802417346,584.305,17819.01425,0.415657747,587.1275,3873.691333,0.926951268,603.0533333,1.480800718,-1.640824929
6034-P1,15323.97125,0.700043733,571.095,12045.0055,0.639523026,556.8683333,9471.3955,0.710479315,583.02,11086.3445,0.463994196,588.4125,6958.084667,0.710139776,597.3933333,-3.201646873,0.942427712
6038-1,8802.10725,0.848201505,587.1775,11111.82667,0.726622268,565.6566667,8488.5205,0.858568148,589.435,7556.06225,0.491685429,588.18,5808.039,0.741115199,604.8233333,2.32094842,-0.553794153
6038-10,9569.488,0.822545104,589.055,9918.2665,0.738848511,570.1166667,7142.7345,0.860086388,598.83,13632.89925,0.437716881,587.85,5278.622333,0.809588868,604.22,3.634621456,0.509559603
6038-11,7036.324,0.856863234,590.3275,12472.22933,0.773101817,576.2666667,10760.51525,0.792952182,588.3325,11451.26175,0.42434803,586.885,4690.633667,0.808409168,600.0666667,2.750969064,-1.220918693
6038-2,9895.3925,0.72218314,589.0675,10271.09483,0.684423421,564.935,7832.45875,0.823717264,594.345,13778.14275,0.450331026,586.645,5285.086667,0.803227396,594.7233333,1.204165052,1.451059404
6038-3,9488.29475,0.860774793,583.745,12616.0665,0.691500772,566.0683333,7574.466,0.824052082,594.03,19756.65125,0.421055773,587.85,4330.109333,0.80513563,605.8233333,2.010476043,-0.780437731
6038-4,11525.92375,0.773639248,583.9075,10045.36083,0.790825758,573.7866667,8690.63225,0.880805191,592.43,18092.92975,0.451275627,586.6775,5031.527,0.779701789,609.13,3.25999952,0.684283603
6038-5,8475.1405,0.848335347,590.82,11845.929,0.719590128,568.2183333,9176.157,0.805222311,592.025,11255.47625,0.4835836,586.885,4231.813333,0.829177095,604.12,2.092347691,-0.554259649
6038-6,8239.038,0.859522376,587.5975,9163.2525,0.771585908,576.9683333,8082.5435,0.840037813,591.785,14103.98625,0.465835894,587.3675,4447.098,0.811116168,604.12,3.992911724,-0.098542721
6038-8,12351.927,0.804081058,583.9175,9353.821667,0.750386678,570.0866667,7959.3655,0.860602763,590.4375,14959.105,0.492422119,612.4,3317.454,0.860799457,606.155,2.471126942,0.745951356
6038-9,8595.3385,0.871167062,583.085,12127.01733,0.749748486,572.6,9676.01875,0.793229413,589.3725,13026.7805,0.443594535,586.16,4000.834,0.812008845,607.1,2.322418846,-1.252616582
6039-10,12040.26725,0.798929431,583.6625,9852.670833,0.722532492,568.525,7318.5915,0.905832212,586.93,24763.2975,0.404586916,591.69,3142.3275,0.938669092,606.65,2.223869727,0.679484309
6039-5,9789.23075,0.787057135,591.4375,15113.9155,0.677674307,569.1266667,8137.4065,0.855144325,590.94,11296.6075,0.457525042,590.68,3127.5105,0.867795099,597.68,1.427317459,-0.239559498
6039-6,12439.66275,0.761578902,586.555,15508.72317,0.700232756,561.7433333,11334.92675,0.777411947,589.78,9990.5755,0.490036424,587.125,4135.734667,0.868630919,602.7333333,-0.689270643,-0.463337725
6039-7,10400.84625,0.774908065,593.055,12165.641,0.716249597,572.2233333,10033.28275,0.837262675,589.0575,9146.3295,0.481585786,586.885,4938.015333,0.772892672,595.3666667,1.552857218,0.423110595
6039-8,9390.40375,0.822456777,584.415,12040.78583,0.69780416,562.525,13157.9505,0.831103968,584.6725,11368.37325,0.533601602,589.6875,3390.546333,0.863345627,600.16,0.044464346,-1.113086544
6039-9,12391.75975,0.758834556,598.04,12004.0945,0.73501863,583.1166667,9326.3835,0.794065112,587.85,9736.80725,0.56959195,589.2975,4867.076333,0.842493618,597.72,1.906202245,1.365148333
6046-1,9537.933,0.783128116,590.43,11691.92117,0.720502055,571.7916667,8716.50425,0.83911716,584.8725,16237.98575,0.505718913,588.815,4264.836667,0.772855937,595.5766667,1.618951821,0.292582303
6046-3,9885.69725,0.82751036,588.675,9819.256667,0.696073237,564.0933333,8888.989,0.860633817,580.155,17051.171,0.435229399,589.685,3816.103,0.882187921,606.65,0.929116178,0.043680359
6046-4,9648.94575,0.793950044,597.8,15103.2575,0.741442758,569.4183333,13144.564,0.789807301,582.05,18314.46,0.471588655,588.3325,5923.913333,0.794837696,602.84,0.203980672,-0.902520154
6046-5,8631.18625,0.869193672,583.905,14098.44633,0.731197873,571.09,9231.42875,0.838124549,595.07,14978.16375,0.469768027,587.3675,6023.181,0.752473991,603.0533333,2.777158347,-1.514665451
6046-6,8174.40575,0.885831564,589.5325,14925.29083,0.707897771,556.5433333,9579.223,0.877000931,587.85,15878.49275,0.462567817,587.3675,5136.558,0.893138049,603.7933333,1.380987732,-2.08706802
6046-7,9623.617,0.832084184,583.5725,12752.62233,0.75769128,568.2783333,10165.9115,0.840324796,583.02,18103.505,0.389950387,586.885,5909.65,0.806900594,600.0666667,1.523389337,-1.107702392
6047-10,12489.866,0.783238821,579.0625,14851.432,0.65954416,554.2633333,12285.02475,0.755992805,577.3725,17828.97025,0.417022503,587.6075,5962.013,0.783757492,595.3666667,-2.944943615,-1.155017273
6047-11,10500.636,0.777516055,586.3225,17797.64167,0.661722773,554.7516667,12865.14675,0.783141929,578.585,13772.21475,0.448205238,589.055,5618.471333,0.791625549,604.12,-2.564167979,-1.790884699
6047-12,9101.4865,0.776954882,572.0775,18548.6335,0.666022088,556.2183333,10650.70475,0.804609129,578.1,11902.69475,0.455528152,588.09,4532.588,0.782116342,590.4233333,-1.996877606,-2.489683487
6047-13,11423.84425,0.771590325,569.3325,13409.64367,0.687609499,557.57,11630.46875,0.768671517,577.615,19743.36375,0.437563332,587.3675,4434.221333,0.825231942,602.0933333,-2.135289998,-1.20256182
6047-14,11131.909,0.755986813,571.05,10589.63317,0.677089174,556.2183333,9039.81725,0.835037565,580.6,13297.03175,0.432174603,587.8475,4168.185333,0.863395952,602.0933333,-0.924822642,-0.059082608
6047-15,11427.523,0.788766843,563.205,13902.09517,0.689049901,561.2516667,12654.60225,0.754843728,579.625,22483.2465,0.377921951,586.4025,4013.27,0.827919402,602.84,-2.015597169,-1.768068339
6047-3,10197.4345,0.775670423,573.525,15100.94783,0.624021396,554.7516667,12070.61467,0.788105162,578.1,15095.3485,0.448064418,588.655,5129.230667,0.857684184,600.1733333,-2.810158558,-1.553903455
6047-4,12062.9175,0.727409174,570.5675,13013.88283,0.672426541,559.205,11030.41625,0.761425687,574.1175,22884.788,0.412222971,590.935,2989.2005,0.763541662,597.685,-2.73669788,-0.410734633
6047-7,14354.07225,0.749312281,581.77,13989.27317,0.647059492,554.915,10387.597,0.748362484,580.04,13581.274,0.435979201,586.4025,8374.934667,0.759713722,588.7266667,-2.899936894,0.074921602
6047-8,11889.75825,0.786540323,569.85,11917.4325,0.646662918,556.545,7888.028,0.806664996,582.845,16137.82225,0.442019733,587.1275,3797.434333,0.819915898,597.4,-1.141738257,-0.352252439
6054-2,13464.17375,0.723331261,582.135,14651.32567,0.663661606,556.225,7958.61875,0.840680539,579.905,19169.05425,0.389852932,588.43,4527.777333,0.786192853,603.1566667,-1.53048242,0.298143667
6054-3,9995.03,0.789892049,577.8375,18535.1355,0.649898749,554.7533333,10647.144,0.790361416,584.055,16747.11625,0.432078205,587.3675,3997.669667,0.89673623,600.4933333,-1.864373344,-2.149911912
6054-4,9100.661,0.787890552,583.8075,12713.87817,0.669322115,560.2266667,8992.5015,0.798121948,583.3425,18124.052,0.432834238,588.09,6617.603333,0.757196127,599.4266667,-0.363965869,-0.443140097
6054-5,10559.923,0.806253145,583.1,13499.34617,0.678163747,557.7316667,7605.6105,0.827025995,584.31,24308.71075,0.378437038,586.645,4922.35,0.771832214,601.4533333,-0.0129807,-0.56005559
6054-6,8974.36325,0.826832639,575.5925,11504.40433,0.669637917,556.87,8248.0415,0.863579976,587.6075,14938.85875,0.404277237,588.335,5719.309667,0.775730321,597.08,0.66392275,-0.90151925
6054-7,8067.64075,0.759515233,598.04,15350.344,0.692609848,565.2533333,9886.72475,0.755242697,585.8375,12077.2305,0.509157668,587.3675,5194.868667,0.87305376,598.04,-0.110355544,-0.292591318
6054-8,11710.8695,0.827540683,583.58,12890.6665,0.707844378,562.925,9886.3955,0.770723049,581.8125,14674.6885,0.405183651,586.72,5096.458667,0.830475914,599.4266667,-0.345581456,-0.716177219
6054-9,9339.05125,0.813481813,584.055,10935.1245,0.703889387,558.3833333,7417.239,0.839837296,586.5575,18150.03025,0.442526395,587.61,4308.093333,0.85520627,602.0933333,1.04527209,-0.192716701
6056-1,12903.20675,0.756327651,564.375,15923.9575,0.683845092,564.545,8215.1215,0.833528067,581.66,16981.24425,0.423734736,638.72,2676.656,0.831513779,619.1233333,-0.779477647,-1.055798508
6056-2,13417.9085,0.731865062,557.2775,14711.98,0.633897923,555.8933333,11415.94525,0.770593259,577.615,17671.25875,0.424238682,589.055,3706.240667,0.822075984,605.72,-3.55773966,-1.182039051
6056-3,13329.5045,0.710829203,574.3325,11075.6175,0.732638714,563.5883333,5595.901333,0.924367829,580.8266667,18132.93625,0.39044383,609.925,4176.884,0.796853579,603.4833333,1.0392335,1.084675607
6056-4,10159.3805,0.778217749,588.4325,11526.09933,0.689814165,561.675,7342.4185,0.824261748,585.415,12813.17325,0.510916996,589.68,2777.8825,0.95286194,606.155,0.604269243,0.445051264
6056-5,12039.45275,0.790461542,573.8675,15908.65167,0.707834392,565.7466667,10711.37925,0.775411973,586.16,14267.57975,0.440749284,586.885,4773.315667,0.785295855,598.4666667,-0.52702202,-1.363868419
6056-6,10285.82625,0.750097415,588.09,14892.58383,0.68214014,564.935,9458.65625,0.818684394,583.1,13315.76925,0.457037326,586.885,5202.349,0.787152054,598.04,-0.291529561,-0.213851519
6056-9,9402.932,0.812397754,586.3733333,14546.69183,0.739376362,567.2616667,10034.3035,0.814410533,578.8275,17121.64425,0.447454264,588.0925,4647.33,0.82729083,598.04,0.519050762,-1.215759377
6057-1,9336.91575,0.781333826,592.825,14700.71133,0.673212968,559.9,10568.76825,0.780968259,578.585,14545.69275,0.448974856,587.61,9305.796667,0.723357285,590.02,-1.226715518,-0.669568355
6057-10,11153.66025,0.793903155,572.35,14842.698,0.744154176,569.58,9889.176,0.799363324,586.3225,16488.47725,0.425076109,586.645,5026.55,0.752908216,607.4133333,0.688607939,-1.28326672
6057-11,8700.65875,0.842263312,587.28,10944.94417,0.718094605,567.1,9861.55775,0.837378056,585.355,18603.50025,0.429832185,587.13,3923.567333,0.884714352,600.4933333,1.57209615,-0.615955254
6057-2,7923.09875,0.762650007,587.5425,9496.272,0.71098869,563.9583333,7903.25375,0.818918924,581.3225,11517.97875,0.437836265,586.6425,6429.544333,0.779584994,590.86,0.846503081,0.594143996
6057-3,13937.05625,0.771794045,562.525,8572.523167,0.738930194,591.6033333,8566.333,0.851641497,583.42,13991.2555,0.434025919,587.18,5382.767333,0.715329393,601.5066667,2.431015285,0.865310611
6057-5,8405.36,0.84543355,589.2975,13995.3015,0.705607817,564.2866667,10398.4185,0.834097361,586.4025,15933.616,0.493371069,587.1275,5317.730333,0.863023524,598.04,1.059136554,-1.363255481
6057-6,10566.525,0.834250405,582.6125,15115.60483,0.693336815,563.2583333,9858.6215,0.847420511,581.325,10721.772,0.45277349,587.125,5789.451,0.785958968,595.3666667,0.132145088,-1.490758215
6057-7,10797.12675,0.813107038,575.3975,13203.216,0.742226994,566.0683333,8837.50025,0.823339508,586.6375,12653.803,0.45793746,586.4025,5474.746667,0.791504675,603.8,1.159047151,-0.982190766
6057-8,10287.91733,0.854133219,587.1133333,13509.8105,0.718934436,567.585,9839.13025,0.803284247,585.92,12231.3695,0.455903215,585.9175,4478.222667,0.852647063,600.7066667,1.05522328,-1.074632035
6061-4,12344.34225,0.7555348,566.8575,11749.4895,0.693322657,565.1,13482.00425,0.771572791,579.555,12379.87425,0.515647223,588.0925,2722.701333,0.914204982,611.14,-1.799822627,-0.698365599
6062-3,13600.7465,0.685907729,581.89,9766.071,0.697937753,562.7466667,8918.54725,0.815399624,579.905,15829.38725,0.399640131,591.44,4560.902,0.788961714,596.18,-0.948759714,1.741280328
6063-1,10201.714,0.746504592,591.06,15315.27133,0.678875237,563.7466667,10828.03825,0.75959042,580.845,14370.92025,0.466933875,589.0575,5931.454667,0.730661068,599.7466667,-1.328134272,-0.328336786
6063-2,14442.61625,0.741658265,573.085,13986.093,0.682769796,563.2483333,8457.3185,0.816062317,578.585,17880.25875,0.501123347,587.1275,5038.615667,0.824791332,600.3866667,-1.32310189,0.031454606
6063-3,10561.46475,0.791050983,584.835,14872.20867,0.713081805,569.3016667,10551.30925,0.750177813,580.525,14616.497,0.463665208,588.575,7117.161,0.715373439,600.7066667,-0.453218036,-0.85902008
6063-5,10786.13575,0.792342306,605.925,13011.68767,0.651406483,585.9166667,7722.0005,0.841799989,587.93,13733.148,0.465010624,588.1825,4236.2405,0.838818575,602.17,2.266538433,1.350762052
6063-8,9265.6295,0.845840699,587.85,13161.14367,0.719928023,567.1,10451.38425,0.830413115,584.8725,18851.027,0.456215104,587.85,6056.099333,0.797256731,602.4133333,1.189594158,-1.132065454
6063-9,10418.55625,0.816524447,584.545,12246.272,0.691976806,561.0916667,10458.366,0.788145936,587.6075,14932.127,0.484055821,588.09,6171.307333,0.811894026,602.4066667,0.026677706,-0.579976977
6064-10,8512.2945,0.836277358,586.8875,12829.0325,0.734497086,567.5866667,10812.7305,0.792443247,582.7775,17713.69175,0.42655359,587.61,4864.753,0.831257963,598.04,0.877206994,-1.178648679
6064-11,9409.43225,0.849865039,588.09,10452.973,0.755193288,573.6233333,9002.7025,0.788719757,590.5775,18074.29075,0.441608913,586.885,4434.134667,0.786065124,612.4166667,2.597250284,-0.224491934
6064-12,8840.30625,0.836151213,581.565,11779.49117,0.755719266,569.2583333,8230.3505,0.862332188,584.55,16698.011,0.458954268,586.645,5178.184,0.788250932,589.8033333,2.36738508,-0.860319104
6064-4,11390.852,0.831180211,591.7775,15245.44217,0.682859649,565.2616667,11497.50675,0.782624442,579.555,18771.8125,0.427063665,586.6425,6033.655333,0.770587968,591.4066667,-0.817999454,-1.097400132
6064-5,10965.535,0.753262736,586.6175,12725.9805,0.753841918,572.7616667,8388.876,0.821781786,589.135,14627.83725,0.48065812,589.0575,5052.386667,0.73868327,592.6933333,1.829872374,0.436973912
6064-6,9564.51925,0.82234121,587.8375,10671.0995,0.736608571,567.4233333,7383.4285,0.851136153,593.065,15531.19525,0.4146879,587.37,5164.3,0.773270553,596.1066667,2.765168532,0.139583038
6064-7,9756.02575,0.832632467,588.5725,13002.84583,0.713496337,571.0933333,7949.03875,0.807815407,589.2975,16689.3525,0.431452931,587.3675,6501.615,0.728867605,592.6933333,1.856095788,-0.394627372
6064-8,8745.4045,0.859040254,582.535,13507.8645,0.708546774,565.9066667,7319.9715,0.797818682,585.835,14202.3075,0.435618582,586.885,5024.758667,0.831574373,602.7266667,1.339475843,-1.233736012
6064-9,9205.00675,0.86476006,589.78,11573.96417,0.716904875,571.9533333,10050.08875,0.815474616,586.16,20332.70825,0.427644359,586.4025,5849.810667,0.744415794,595.3666667,1.799292768,-0.717826104
6065-1,8670.56325,0.817756513,589.29,14913.754,0.697121616,563.452,11970.80775,0.809169812,587.7675,12563.7235,0.483236625,588.335,4657.309667,0.832353527,595.3666667,0.273265747,-1.390735145
6065-2,9020.3235,0.816093434,589.2975,16170.85117,0.690660297,560.7666667,10686.2475,0.814485254,580.84,8835.71275,0.453124972,586.4025,6820.159667,0.72117952,595.3666667,-0.43363568,-1.593074435
6065-3,12666.15525,0.741152039,586.0275,14598.90883,0.684565439,561.58,8365.9825,0.769001014,580.6,10398.31725,0.466632088,586.645,4749.974333,0.879517504,599.4266667,-1.289616745,0.233736471
6065-4,11720.52475,0.770416763,586.055,11669.174,0.685286597,568.4483333,7740.158,0.848109251,584.55,10500.829,0.500087119,588.6525,3913.821333,0.755214068,591.7166667,0.803223465,0.678406168
6067-2,10769.3905,0.779346932,592.025,11896.38733,0.71655509,558.545,10659.85725,0.782765131,578.8275,13000.57075,0.466020936,588.575,3088.227333,0.940499194,602.7333333,-0.793675335,-0.008132347
6067-7,10469.44725,0.751017853,593.055,10697.0455,0.707373871,564.61,9495.6955,0.78258153,580.115,13492.04775,0.47484205,585.6775,4417.746667,0.793088232,600.7066667,-0.214389974,0.863111108
6067-P1,11352.918,0.764166925,578.65,11043.6665,0.656088725,556.0566667,9678.75775,0.823094062,579.555,13424.15375,0.434560448,586.8875,4795.901667,0.769887523,605.72,-1.370130895,0.076838322
6069-3,10922.23975,0.688391569,593.34,8621.5325,0.630687871,558.06,8192.18575,0.738367763,583.57,11407.8895,0.419382037,589.0575,4901.427667,0.702627102,612.0633333,-1.682267282,2.373515197
6071-1,9763.8195,0.853599559,580.115,13923.1855,0.753389527,567.7466667,9209.076,0.833548118,584.3075,24138.90875,0.446730871,588.335,4858.200333,0.882800832,598.04,1.618422699,-1.589106097
6071-10,8760.805,0.824079226,580.81,13556.00067,0.731824126,565.2583333,10587.36975,0.837020417,588.8075,19732.26575,0.454612781,587.1275,5664.512667,0.851138679,606.04,1.351272559,-1.395955987
6071-4,10041.79625,0.80522218,582.315,13273.579,0.714379391,561.7366667,9098.35475,0.795149162,587.125,22752.97825,0.460453397,587.6075,4153.425,0.930859573,607.7366667,0.440080977,-0.740543119
6071-5,11244.316,0.800383413,580.2825,11764.77767,0.744647018,563.4166667,8566.73275,0.835013074,587.6075,14685.35925,0.491495943,588.3325,3062.830333,0.980321037,598.4666667,1.27724288,-0.276856096
6071-6,10926.9755,0.848354008,588.09,11122.38817,0.745982148,562.2233333,10952.29575,0.830400888,585.84,19106.7725,0.427193171,587.8525,7484.083667,0.717646479,595.7933333,1.117487122,-0.674982761
6071-7,8678.59975,0.855649226,578.1475,13605.18083,0.675730552,555.5666667,8437.16575,0.815178334,588.09,19983.90175,0.408694328,586.885,6604.4375,0.786031348,595.79,0.323647924,-1.639557092
6071-8,10152.5605,0.835527045,586.885,12414.6675,0.728921301,562.1166667,9542.6135,0.866806964,591.38,21675.124,0.488189109,589.0575,8097.396667,0.789964198,595.3666667,1.815476808,-0.724851609
6072-1,13218.4515,0.719754979,594.83,16001.74383,0.684885625,569.9033333,10675.69075,0.852345386,581.57,14829.93,0.48626826,587.3675,6233.047,0.800941405,591.09,-0.483562459,0.440057872
6072-3,8926.39575,0.787082318,593.3075,12840.333,0.734936045,574.435,6659.082,0.833914031,586.4,14230.684,0.50562029,588.335,3971.0395,0.923990683,603.64,2.43790643,0.308362333
6072-P1,9871.47225,0.848512921,583.3275,10836.9335,0.742412046,566.2916667,8594.97075,0.853587308,584.065,17384.9425,0.452180026,587.365,3858.053667,0.830911927,602.8333333,1.884601392,-0.627193116
6073-3,8499.5465,0.795004125,583.4175,15191.92767,0.670583014,564.2083333,11845.13925,0.782193586,587.68,20391.226,0.382755929,584.4225,5194.628,0.740146957,588.84,-0.414270007,-1.368794417
6073-5,12938.4565,0.699722264,588.39,12741.74083,0.731519748,563.7033333,8436.8325,0.917952598,586.1775,10815.978,0.515226954,588.1825,4589.2035,0.78919714,600.675,0.997239791,1.112768048
6074-1,9450.811,0.808233826,587.125,14223.16633,0.711046327,562.2266667,8831.76925,0.794458616,581.8875,11524.6155,0.508772372,587.61,7708.163333,0.718402645,598.04,0.136117809,-0.885348958
6075-1,10776.555,0.756682826,595.795,16261.64417,0.74613446,577.13,8576.2315,0.851052609,589.78,13684.94575,0.516299334,587.1275,5855.751667,0.77966379,595.36,2.221560737,0.038623017
6075-10,10078.14925,0.845428937,589.13,11285.753,0.678090438,560.9266667,10689.0455,0.756935268,584.79,10420.98825,0.501252586,587.85,4282.720667,0.904088934,596.44,-0.323267752,-0.527775375
6075-12,9748.37925,0.847927832,586.5625,13035.3215,0.747981185,579.6066667,7831.80575,0.88573088,596.035,12322.76475,0.4492819,589.3775,2956.707,0.858324713,597.08,4.124703969,-0.516812166
6075-2,6884.49325,0.830249125,596.355,14730.98983,0.692970003,567.425,9411.95175,0.821441043,590.82,11371.8625,0.517286347,588.09,3592.814667,0.930824168,599.7466667,1.68400922,-0.997259463
6075-3,8915.48675,0.814847199,595.07,15974.54267,0.718045404,570.1216667,12876.86,0.83049969,581.565,16269.8205,0.469932371,587.1275,4161.859,0.939415184,600.7066667,0.450367935,-1.454673605
6075-4,8974.889,0.82943515,597.72,20071.49467,0.748697762,574.9183333,7299.36225,0.902152782,589.86,15296.825,0.49591532,586.4025,4337.966667,0.891219812,598.04,3.151652447,-1.679213352
6075-6,8933.258,0.874675667,583.095,14277.16583,0.698755852,567.9083333,9074.96475,0.845650871,588.1675,11022.88075,0.481323288,586.6425,5622.995333,0.842660107,605.3933333,1.693454064,-1.659686385
6075-9,10967.4835,0.790602894,604.6225,10967.98333,0.747661994,569.42,5654.15975,0.950520206,594.35,16474.30425,0.431938785,589.6125,4121.484667,0.854856847,595.7933333,4.129226081,1.473177974
6077-1,8733.442,0.798084388,595.425,8520.841167,0.730531901,569.2466667,9793.5135,0.821100991,586.425,16541.6985,0.453327548,587.93,5300.572333,0.805132499,596.84,1.849215594,0.784949657
6077-10,9467.78875,0.83367035,592.825,13847.47033,0.702559031,565.095,10473.7715,0.798166212,587.85,15511.82875,0.464446385,588.5725,5590.846333,0.796886055,604.7533333,0.739473397,-0.855850318
6077-12,9408.28275,0.841456577,586.3125,12424.50633,0.747653151,574.7566667,9481.85725,0.823939884,587.3675,15306.9515,0.476374598,587.85,4833.473667,0.802719941,605.72,2.32587978,-0.738018212
6077-2,12878.11367,0.779759125,592.5133333,13168.9575,0.682062307,557.6316667,6771.8455,0.871592422,586.925,8746.4165,0.59548789,606.705,3525.683,0.988957707,601.17,0.477811213,0.598324654
6077-3,10455.2195,0.785067935,584.395,12453.07133,0.726595298,569.755,7335.004,0.887008758,589.68,15044.255,0.435298966,587.9325,4067.2085,0.811170475,643.715,2.336032317,0.111090176
6077-5,8023.3865,0.828087321,595.0725,13308.21217,0.710901412,565.7466667,10768.383,0.849654468,591.0625,15823.477,0.477757046,586.885,5655.639667,0.780145404,601.7733333,1.745882135,-0.808632852
6077-6,9521.63475,0.808515895,593.3075,11536.43767,0.738177797,566.45,10129.20725,0.842358943,590.5825,13658.56625,0.468120664,590.02,4650.482667,0.819824495,600.3866667,1.917390437,-0.062485537
6077-7,11691.96675,0.754654864,590.02,10710.14533,0.672533412,567.5783333,9429.77625,0.797093149,587.2825,14849.125,0.468145962,586.645,5226.239333,0.825119491,594.4,0.140568927,1.112615755
6077-8,10752.11175,0.791432196,588.4325,12138.169,0.709888948,554.9333333,9117.99825,0.808332364,588.4275,14718.89025,0.455365577,589.4325,3584.792333,0.878404883,633.4666667,0.144154179,-0.098402664
6077-9,12533.76325,0.764218517,588.3325,9906.5905,0.707237589,562.39,6848.425,0.840495882,583.58,13797.44175,0.475050072,588.3325,4130.651,0.875597144,607.42,0.67220936,1.265124902
6078-1,10349.10325,0.815160663,588.07,11443.08517,0.716913396,559.085,8932.245,0.83434334,584.8725,10448.06225,0.499661353,587.125,5282.3365,0.886988237,598.04,0.71150756,-0.239185518
6078-10,9149.17725,0.820068954,591.535,11373.558,0.755544326,573.2466667,7919.64725,0.855893789,592.025,14951.51925,0.458690856,588.6525,5207.182,0.781809873,600.3866667,3.281585916,0.08618868
6078-11,13284.25,0.838670176,581.8075,13603.2495,0.719093439,563.7416667,8808.71525,0.801233724,593.065,13408.28525,0.433815421,592.1025,3952.908667,0.85593132,605.08,0.989443453,-0.607648245
6078-12,10723.45975,0.831642836,586.16,13557.215,0.749647193,568.9333333,6714.147667,0.922271314,586.6933333,14065.21575,0.446848816,588.8175,5108.806667,0.786605756,595.0466667,2.893346381,-0.58482647
6078-5,11828.028,0.778220831,591.435,9165.964667,0.765645871,569.8533333,8393.81025,0.828369046,587.43,19943.5045,0.436507863,590.6875,4220.875667,0.782649484,597.49,2.065429557,1.185902406
6078-8,9861.97525,0.846840038,587.8375,13305.47067,0.718252189,568.93,8837.8305,0.757684797,589.9375,16529.59775,0.469123023,586.885,3692.590333,0.862241726,600.28,1.275379432,-0.749428591
6078-9,9273.11075,0.839394911,589.3725,13800.49533,0.733875279,567.4233333,8964.96675,0.822989328,586.8875,18303.13925,0.422080839,586.4025,3489.681667,0.914135595,604.22,1.651310345,-0.969242335
6078-P1,10366.8275,0.839255947,579.555,10917.86383,0.723256072,565.9083333,14346.1475,0.802409756,584.63,13446.19075,0.441064996,586.885,5261.466,0.810860026,600.7066667,0.114469165,-1.233801929
6081-1,12627.275,0.81524785,580.41,14048.22667,0.6973015,563.915,8334.1825,0.887800975,586.6825,21307.9525,0.429041775,585.675,NA,NA,NA,NA,NA
6081-10,9663.4495,0.8691489,585.1,12153.5755,0.744151552,567.1,8732.6775,0.865365444,589.0575,14356.094,0.465269923,588.3325,3942.0325,0.924221773,604.6,2.518131917,-1.038226012
6081-11,11160.23733,0.830282527,584.4366667,12002.78683,0.763939013,566.45,7666.19425,0.89964762,586.075,11633.45025,0.450836555,589.055,3831.585333,0.873445226,598.04,2.514227119,-0.427325135
6081-2,11808.255,0.782506475,580.0925,10734.32133,0.691556533,565.31,11454.9925,0.8104093,581.57,10941.0865,0.493864075,589.2975,2340.4925,1.0187255,608.59,-0.477509368,-0.011146438
6081-3,11520.915,0.83335965,581.565,13286.385,0.7305725,565.5283333,12068.284,0.822484,584.8725,15131.31,0.454010275,589.055,4829.858333,0.874075467,602.84,0.417452117,-1.236221035
6081-4,12100.5,0.8345971,587.3675,12597.29,0.732709133,568.61,11872.9595,0.8104207,590.085,18396.0625,0.471958975,587.61,4756.781,0.835628367,603.16,1.077478963,-0.61162966
6081-5,9628.9385,0.7854247,567.8275,11053.67,0.713033517,560.6033333,10921.405,0.820803825,582.8425,15823.115,0.441245975,586.4025,3422.025333,0.848588267,602.7333333,-0.19374206,-1.007330036
6081-6,10309.4145,0.834401375,579.3725,15044.05,0.737092567,563.8516667,10024.33125,0.8096243,588.565,14281.48,0.46147435,587.6875,5282.559667,0.787748467,604.12,0.895550893,-1.654537305
6081-9,9672.14075,0.836729125,585.3525,11663.11,0.73944095,568.4483333,10421.70575,0.857464525,583.5825,15178.06925,0.463283682,586.645,4098.788333,0.924551533,605.4,1.60813139,-0.806148836
6081-P1,9922.04125,0.80428105,586.8525,13007.325,0.70150645,564.7766667,8975.975,0.8075089,583.5775,20036.185,0.443851175,587.37,6141.495,0.7695432,597.4,0.434605832,-0.44076439
6082-1,10985.666,0.79106805,586.1775,8861.120667,0.708643483,585.2133333,8468.593333,0.815639667,590.5166667,22228.105,0.407625325,587.18,3606.956333,0.833786567,633.83,2.726113389,1.287782728
