,Nest,Egg.Number,Egg.ID,Chick.ID,Egg.Volume,True.Lay.Seq
527,5059.1,7,5059.1-7,5059-7,27.68189133,NA
528,5061,1,5061-1,5061-1,32.24920093,1
529,5061,2,5061-2,5061-2,29.00845059,2
530,5061,3,5061-3,5061-3,33.30934246,3
531,5061,4,5061-4,5061-4,NA,4
532,5061,5,5061-5,5061-5,31.75560925,5
533,5061,6,5061-6,5061-6,29.2989776,6
534,5063,1,5063-1,5063-1,31.07379956,1
535,5063,2,5063-2,5063-2,29.69411144,2
536,5063,3,5063-3,5063-3,31.24471334,3
537,5063,4,5063-4,5063-4,29.57948355,4
538,5063,5,5063-5,5063-5,NA,5
539,5063,6,5063-6,5063-6,29.507495,6
540,5063,7,5063-7,5063-7,30.42703034,7
541,5063,8,5063-8,5063-8,28.64928128,8
542,5064,1,5064-1,5064-1,28.23163008,NA
543,5064,2,5064-2,5064-2,31.57127027,NA
544,5064,3,5064-3,5064-3,NA,NA
545,5064,4,5064-4,5064-4,NA,NA
546,5064,5,5064-5,5064-5,NA,NA
547,6001,1,6001-1,NA,NA,NA
548,6001,2,6001-2,NA,NA,NA
549,6002,1,6002-1,6002-1,34.60004762,NA
550,6002,2,6002-2,6002-2,35.3543229,NA
551,6002,3,6002-3,6002-3,35.23259408,NA
552,6002,4,6002-4,6002-4,34.45995866,NA
553,6002,5,6002-5,6002-5,34.6410752,NA
554,6002,6,6002-6,6002-6,34.7613595,NA
555,6002,7,6002-7,6002-7,34.9189376,NA
556,6002,8,6002-8,6002-8,34.05629706,NA
557,6002,9,6002-9,6002-9,33.34236006,NA
558,6002,10,6002-10,6002-10,32.64967065,NA
559,6002,P1,6002-P1,6002-P1,31.18342496,NA
560,6003,1,6003-1,6003-1,21.30388582,NA
561,6003,2,6003-2,6003-2,24.10617315,NA
562,6003,3,6003-3,6003-3,26.64300862,NA
563,6003,4,6003-4,6003-4,25.77655069,NA
564,6003,5,6003-5,6003-5,25.2480236,NA
565,6003,6,6003-6,6003-6,26.48143839,NA
566,6003,7,6003-7,6003-7,25.45601626,NA
567,6003,8,6003-8,6003-8,25.0909145,NA
568,6003,9,6003-9,6003-9,24.3037256,NA
569,6003,P1,6003-P1,6003-P1,28.9763324,NA
570,6003,P2,6003-P2,6003-P2,29.92652426,NA
571,6003,P3,6003-P3,6003-P3,28.6963394,NA
572,6004,1,6004-1,6004-1,31.536724,1
573,6004,2,6004-2,6004-2,32.05168064,2
574,6004,3,6004-3,6004-3,32.52719411,3
575,6004,4,6004-4,6004-4,33.8769536,4
576,6004,5,6004-5,6004-5,32.39133312,5
577,6004,6,6004-6,6004-6,33.0903602,6
578,6004,7,6004-7,6004-7,31.57190597,7
579,6004,8,6004-8,6004-8,30.75119027,8
580,6004,P1,6004-P1,6004-P1,28.63200064,NA
581,6004,P2,6004-P2,6004-P2,30.81706199,NA
582,6004,P3,6004-P3,6004-P3,31.87661446,NA
583,6005,1,6005-1,6005-1,33.00614656,NA
584,6005,2,6005-2,6005-2,31.44032815,NA
585,6006,1,6006-1,6006-1,30.90948608,NA
586,6006,2,6006-2,6006-2,28.28295369,NA
587,6006,3,6006-3,6006-3,29.1685077,NA
588,6006,4,6006-4,6006-4,29.56128635,NA
589,6006,5,6006-5,6006-5,27.32595249,NA
590,6006,6,6006-6,6006-6,27.3727544,NA
591,6006,6,6006-6,NA,26.75925094,NA
592,6006,7,6006-7,6006-7,26.13947629,NA
593,6006,P1,6006-P1,6006-P1,31.92433562,NA
594,6006,P2,6006-P2,6006-P2,31.86781227,NA
595,6006,P3,6006-P3,6006-P3,30.86996144,NA
596,6006,P4,6006-P4,6006-P4,30.30121398,NA
597,6006,P5,6006-P5,6006-P5,30.825184,NA
598,6006,P6,6006-P6,6006-P6,25.75045392,NA
599,6006,P7,6006-P7,6006-P7,28.6569032,NA
600,6007,1,6007-1,NA,27.20991814,NA
601,6007,P1,6007-P1,NA,28.47567999,NA
602,6008,1,6008-1,NA,35.12339802,NA
603,6008.1,1,6008.1-1,NA,32.03454579,NA
604,6009,1,6009-1,NA,31.92433562,NA
605,6010,P1,6010-P1,NA,28.46795034,NA
606,6011,1,6011-1,NA,31.23721363,1.5
607,6011,2,6011-2,NA,29.14680934,1.5
608,6011,3,6011-3,NA,33.88494,3
609,6011,4,6011-4,NA,34.52711624,4
610,6011,5,6011-5,NA,32.84552666,5
611,6011,6,6011-6,NA,33.6223,6
612,6012,1,6012-1,6012-1,32.55861658,1
613,6012,2,6012-2,6012-2,30.41999802,2
614,6012,3,6012-3,6012-3,27.86365322,3
615,6012,4,6012-4,6012-4,29.99398093,4
616,6012,5,6012-5,6012-5,30.17001619,5
617,6012,6,6012-6,6012-6,31.5067616,6
618,6012,7,6012-7,6012-7,31.9404928,7
619,6012,8,6012-8,6012-8,27.68189133,8
620,6012,9,6012-9,6012-9,28.481792,9
621,6012,10,6012-10,6012-10,28.148735,10
622,6012,11,6012-11,6012-11,29.05989587,11
623,6012,12,6012-12,6012-12,29.8826816,12
624,6012,13,6012-13,6012-13,28.488425,13
625,6012,P1,6012-P1,6012-P1,29.46409776,NA
626,6013,1,6013-1,NA,33.98151862,NA
627,6015,1,6015-1,NA,31.74169254,NA
628,6015,2,6015-2,NA,30.900492,NA
629,6015,P1,6015-P1,NA,31.98776371,NA
630,6017,1,6017-1,6017-1,31.4448,1.5
631,6017,2,6017-2,6017-2,29.40754172,1.5
632,6017,3,6017-3,6017-3,31.6926464,3
633,6017,4,6017-4,6017-4,29.05295842,4
634,6017,5,6017-5,6017-5,30.65961574,5
635,6017,6,6017-6,6017-6,29.70863168,6
636,6017,7,6017-7,6017-7,30.41756672,7
637,6017,8,6017-8,6017-8,29.17183143,8
638,6017,9,6017-9,6017-9,29.82286186,9
639,6017,10,6017-10,6017-10,29.11783104,10
640,6017,P1,6017-P1,6017-P1,27.0842449,NA
641,6018,1,6018-1,6018-1,30.79579458,1.5
642,6018,2,6018-2,6018-2,29.42805283,1.5
643,6018,3,6018-3,6018-3,32.08821976,3
644,6018,4,6018-4,6018-4,32.16115328,4
645,6018,5,6018-5,6018-5,31.89460209,5
646,6018,6,6018-6,6018-6,32.14278349,6
647,6018,7,6018-7,6018-7,32.17778,7
648,6018,8,6018-8,6018-8,30.78262989,8
649,6018,9,6018-9,6018-9,31.16319846,9
650,6018,10,6018-10,6018-10,31.9799156,10
651,6018,P1,6018-P1,6018-P1,31.96304607,NA
652,6018,P2,6018-P2,6018-P2,32.6374,NA
653,6018,P3,6018-P3,6018-P3,30.30201584,NA
654,6018,P4,6018-P4,6018-P4,31.42639322,NA
655,6018,P5,6018-P5,6018-P5,31.405739,NA
656,6018,P6,6018-P6,6018-P6,30.85885445,NA
657,6018,P7,6018-P7,6018-P7,30.7139833,NA
658,6018,P8,6018-P8,6018-P8,29.94244989,NA
659,6019,1,6019-1,6019-1,27.06615811,2
660,6019,2,6019-2,6019-2,28.14862941,3
661,6019,3,6019-3,6019-3,22.80061276,4
662,6019,4,6019-4,6019-4,29.44937062,5
663,6019,5,6019-5,6019-5,27.86609523,6
664,6019,6,6019-6,6019-6,25.8215168,7
665,6019,7,6019-7,6019-7,26.63472099,8
666,6019,8,6019-8,6019-8,26.51568397,9
667,6019,9,6019-9,6019-9,25.95301261,10
668,6019,1*,6019-1*,6019-1*,25.58373005,1
669,6020,1,6020-1,6020-1,29.64955162,1
670,6020,2,6020-2,6020-2,27.45123123,2
671,6020,3,6020-3,6020-3,28.64519053,3
672,6020,4,6020-4,6020-4,28.1315696,4
673,6020,5,6020-5,6020-5,28.48629601,5
674,6020,6,6020-6,6020-6,27.79722138,6
675,6020,7,6020-7,6020-7,27.8548864,7
676,6020,8,6020-8,6020-8,28.76335066,8
677,6020,9,6020-9,6020-9,28.71836471,9
678,6020,10,6020-10,6020-10,28.54783256,10
679,6020,P1,6020-P1,6020-P1,32.18650822,NA
680,6020,P2,6020-P2,6020-P2,27.606236,NA
681,6021,1,6021-1,6021-1,30.11077694,1
682,6021,2,6021-2,6021-2,30.53859123,2
683,6021,3,6021-3,6021-3,32.49997174,3
684,6021,4,6021-4,6021-4,33.1854734,4
685,6021,5,6021-5,6021-5,32.93882067,5
686,6021,6,6021-6,6021-6,33.3834584,6
687,6021,7,6021-7,6021-7,32.3122624,7
688,6021,8,6021-8,6021-8,33.000674,8
689,6021,9,6021-9,6021-9,31.87744419,9
690,6022,1,6022-1,NA,29.65017391,1
691,6022,2,6022-2,NA,29.50988288,2.5
692,6022,3,6022-3,NA,27.75898957,2.5
693,6022,4,6022-4,NA,29.85669632,4
694,6022,5,6022-5,NA,31.22662656,5
695,6022,6,6022-6,NA,31.86781227,6
696,6022,7,6022-7,NA,30.08492083,7
697,6022.1,1,6022.1-1,6022-1,30.73273472,1
698,6022.1,2,6022.1-2,6022-2,32.3356663,2
699,6022.1,3,6022.1-3,6022-3,32.2483905,3
700,6022.1,4,6022.1-4,6022-4,29.2073216,4
701,6022.1,5,6022.1-5,6022-5,30.5763728,5
702,6022.1,6,6022.1-6,6022-6,31.1110939,6
703,6022.1,7,6022.1-7,6022-7,30.90948608,7
704,6022.1,8,6022.1-8,6022-8,32.06112282,8
705,6022.1,9,6022.1-9,6022-9,33.36780934,9
706,6022.1,10,6022.1-10,6022-10,33.638648,10
707,6023,1,6023-1,NA,30.55649792,NA
708,6023.1,1,6023.1-1,NA,31.3002735,NA
709,6023.1,2,6023.1-2,NA,31.39286803,NA
710,6023.1,3,6023.1-3,NA,31.3782883,NA
711,6023.1,4,6023.1-4,NA,31.38602331,NA
712,6023.1,5,6023.1-5,NA,30.98497418,NA
713,6023.1,6,6023.1-6,NA,30.99534685,NA
714,6023.1,7,6023.1-7,NA,32.03454579,NA
715,6023.1,8,6023.1-8,NA,31.81637235,NA
716,6023.1,9,6023.1-9,NA,30.98497418,NA
717,6023.1,10,6023.1-10,NA,31.627308,NA
718,6023.2,1,6023.2-1,6023-1,32.1146199,NA
719,6023.2,2,6023.2-2,6023-2,31.2533483,NA
720,6023.2,3,6023.2-3,6023-3,32.81232896,NA
721,6023.2,4,6023.2-4,6023-4,31.6926464,NA
722,6023.2,5,6023.2-5,6023-5,32.18650822,NA
723,6023.2,6,6023.2-6,6023-6,30.95483972,NA
724,6023.2,7,6023.2-7,6023-7,31.14398394,NA
725,6024,1,6024-1,6024-1,34.86594757,NA
726,6024,2,6024-2,6024-2,28.57330382,NA
727,6024,3,6024-3,6024-3,32.86684659,NA
728,6025,1,6025-1,6025-1,30.0022439,1
729,6025,2,6025-2,6025-2,29.04553965,2
730,6025,3,6025-3,6025-3,31.2533483,3
731,6025,4,6025-4,6025-4,30.33886316,4
732,6025,5,6025-5,6025-5,31.44762097,5
733,6025,6,6025-6,6025-6,31.50265477,6
734,6025,7,6025-7,6025-7,30.77521808,7
735,6025,8,6025-8,6025-8,29.7676233,8
736,6025,9,6025-9,6025-9,28.2483104,9
737,6025,10,6025-10,6025-10,29.65017391,10
738,6025,11,6025-11,6025-11,29.59144922,11
739,6025,12,6025-12,6025-12,29.64732346,12
740,6025,13,6025-13,6025-13,28.3066808,13
741,6025,P1,6025-P1,6025-P1,32.15275898,NA
742,6025,P2,6025-P2,6025-P2,32.3356663,NA
743,6026,1,6026-1,6026-1,29.0134295,1
744,6026,2,6026-2,6026-2,29.5239904,2
745,6026,3,6026-3,6026-3,30.46548941,3
746,6026,4,6026-4,6026-4,32.16115328,4
747,6026,5,6026-5,6026-5,32.68943917,5
748,6026,6,6026-6,6026-6,29.0902592,6
749,6026,7,6026-7,6026-7,29.25889659,7
750,6026,8,6026-8,6026-8,26.9641616,8
751,6026,9,6026-9,6026-9,27.86422834,9
752,6027,1,6027-1,NA,28.49025651,1
753,6027,2,6027-2,NA,27.5778816,2
754,6027,3,6027-3,NA,31.14262678,3
755,6027,4,6027-4,NA,28.6207232,4
756,6027,5,6027-5,NA,31.44627507,5
757,6027,6,6027-6,NA,30.7084491,6
758,6027,7,6027-7,NA,31.8165696,7
759,6027,8,6027-8,NA,31.8172069,8
760,6027,9,6027-9,NA,31.87744419,9
761,6027,10,6027-10,NA,30.47943452,10
762,6028,1,6028-1,6028-1,31.25854,1
763,6028,2,6028-2,6028-2,30.97251003,2
764,6028,3,6028-3,6028-3,32.15275898,3
765,6028,4,6028-4,6028-4,31.76552364,4
766,6028,5,6028-5,6028-5,31.99681729,5
767,6028,6,6028-6,6028-6,31.73567594,6
768,6028,7,6028-7,6028-7,29.56128635,7
769,6029,1,6029-1,NA,32.09871357,NA
770,6029,2,6029-2,NA,31.41691085,NA
771,6029,3,6029-3,NA,33.31446502,NA
772,6029,4,6029-4,NA,34.58604301,NA
773,6029,5,6029-5,NA,33.6223,NA
774,6029.1,1,6029.1-1,6029-1,32.59531328,1
775,6029.1,2,6029.1-2,6029-2,33.68796,2
776,6029.1,3,6029.1-3,6029-3,33.17195334,3
777,6029.1,4,6029.1-4,6029-4,30.7632224,4
778,6029.1,5,6029.1-5,6029-5,31.92433562,5
779,6029.1,6,6029.1-6,6029-6,32.66907278,6
780,6029.1,7,6029.1-7,6029-7,32.05119181,7
781,6029.1,8,6029.1-8,6029-8,31.05803955,8
782,6029.1,9,6029.1-9,6029-9,34.429248,9
783,6030,1,6030-1,6030-1,35.06195955,1
784,6030,2,6030-2,6030-2,35.46078,2
785,6030,3,6030-3,6030-3,35.12339802,3
786,6030,4,6030-4,6030-4,36.46716288,4
787,6030,5,6030-5,6030-5,35.46218218,5
788,6030,6,6030-6,6030-6,35.52641427,6
789,6030,7,6030-7,6030-7,34.54294539,7
790,6030,8,6030-8,6030-8,34.3404194,8
791,6030,9,6030-9,6030-9,34.54071027,9
792,6030,10,6030-10,6030-10,34.2128246,10
793,6030,11,6030-11,6030-11,33.81651853,11
794,6030,12,6030-12,6030-12,30.89549005,12
795,6031,1,6031-1,6031-1,34.41284211,1
796,6031,2,6031-2,6031-2,34.3613175,2
797,6031,3,6031-3,6031-3,34.38453488,3
798,6031,4,6031-4,6031-4,33.71284112,4
799,6031,5,6031-5,6031-5,33.60385946,5
800,6031,6,6031-6,6031-6,32.9657,6
801,6031,7,6031-7,6031-7,32.59531328,7
802,6031,8,6031-8,6031-8,32.60453355,8
803,6031,9,6031-9,6031-9,32.9657,9
804,6031,10,6031-10,6031-10,32.45381464,10
805,6031,11,6031-11,6031-11,32.2414761,11
806,6032,1,6032-1,6032-1,30.59910349,1
807,6032,2,6032-2,6032-2,30.46205847,2
808,6032,3,6032-3,6032-3,29.87295642,3
809,6032,4,6032-4,6032-4,30.52365613,4
810,6032,5,6032-5,6032-5,28.8661576,5
811,6032,6,6032-6,6032-6,29.31779442,6
812,6032,7,6032-7,6032-7,28.7557759,7
813,6032,9,6032-9,6032-9,27.56656128,9
814,6032,10,6032-10,6032-10,25.50553837,10
815,6033,1,6033-1,6033-1,34.39353539,NA
816,6033,2,6033-2,6033-2,34.29338701,NA
817,6033,3,6033-3,6033-3,35.15543152,NA
818,6034,1,6034-1,6034-1,28.6154168,NA
819,6034,2,6034-2,6034-2,26.68776355,NA
820,6034,3,6034-3,6034-3,30.5763728,NA
821,6034,4,6034-4,6034-4,29.23010535,NA
822,6034,5,6034-5,6034-5,29.63090739,NA
823,6034,6,6034-6,6034-6,32.02368054,NA
824,6034,7,6034-7,6034-7,29.036485,NA
825,6034,8,6034-8,6034-8,28.95255651,NA
826,6034,9,6034-9,6034-9,29.7583162,NA
827,6034,10,6034-10,6034-10,29.38885837,NA
828,6034,11,6034-11,6034-11,NA,NA
829,6034,12,6034-12,6034-12,29.64732346,NA
830,6034,13,6034-13,6034-13,28.77507619,NA
831,6034,14,6034-14,6034-14,29.638011,NA
832,6034,15,6034-15,6034-15,26.90955392,NA
833,6034,P1,6034-P1,6034-P1,28.69590899,NA
834,6035,1,6035-1,NA,26.9042711,NA
835,6035,2,6035-2,NA,NA,NA
836,6035,3,6035-3,NA,NA,NA
837,6035.1,1,6035.1-1,NA,31.4488007,NA
838,6035.1,2,6035.1-2,NA,31.86781227,NA
839,6035.2,1,6035.2-1,NA,30.2996896,NA
840,6035.2,2,6035.2-2,NA,NA,NA
841,6036,1,6036-1,NA,29.92652426,NA
842,6036,2,6036-2,NA,30.9012156,NA
843,6037,1,6037-1,6037-1,32.12381552,NA
844,6037,2,6037-2,6037-2,31.754608,NA
845,6037,3,6037-3,6037-3,30.7012608,NA
846,6037,4,6037-4,6037-4,32.1146199,NA
847,6037,5,6037-5,6037-5,29.88216275,NA
848,6037,6,6037-6,6037-6,29.57039514,NA
849,6037,7,6037-7,6037-7,30.7084491,NA
850,6037,8,6037-8,6037-8,29.88265587,NA
851,6037,9,6037-9,6037-9,30.06203792,NA
852,6037,10,6037-10,6037-10,26.26437286,NA
853,6037,11,6037-11,6037-11,26.58407328,NA
854,6037,12,6037-12,6037-12,29.47231142,NA
855,6038,1,6038-1,6038-1,30.3914528,1.5
856,6038,2,6038-2,6038-2,29.3381056,1.5
857,6038,3,6038-3,6038-3,30.22825581,3
858,6038,4,6038-4,6038-4,30.87952582,4
859,6038,5,6038-5,6038-5,30.73273472,5
860,6038,6,6038-6,6038-6,30.53027894,6
861,6038,7,6038-7,6038-7,30.69240876,7
862,6038,8,6038-8,6038-8,28.76335066,8
863,6038,9,6038-9,6038-9,29.1831137,9
864,6038,10,6038-10,6038-10,30.3914528,10
865,6038,11,6038-11,6038-11,29.04531238,11
866,6039,1,6039-1,6039-1,33.31446502,NA
867,6039,2,6039-2,6039-2,31.87661446,NA
868,6039,3,6039-3,6039-3,34.18302675,NA
869,6039,4,6039-4,6039-4,32.37229118,NA
870,6039,5,6039-5,6039-5,32.25057416,NA
871,6039,6,6039-6,6039-6,32.74890086,NA
872,6039,7,6039-7,6039-7,32.61205578,NA
873,6039,8,6039-8,6039-8,31.1969536,NA
874,6039,9,6039-9,6039-9,31.20386157,NA
875,6039,10,6039-10,6039-10,NA,NA
876,6040,1,6040-1,NA,35.24441395,NA
877,6040,2,6040-2,NA,35.84239056,NA
878,6040,3,6040-3,NA,35.71992742,NA
879,6041,1,6041-1,6041-1,28.34979021,NA
880,6041,2,6041-2,6041-2,28.88900406,NA
881,6041,3,6041-3,6041-3,30.53887102,NA
882,6041,4,6041-4,6041-4,30.84115251,NA
883,6041,P1,6041-P1,6041-P1,21.83432,NA
884,6041,P2,6041-P2,6041-P2,27.10524109,NA
885,6041,P3,6041-P3,6041-P3,27.63579747,NA
886,6046,1,6046-1,6046-1,29.88265587,1
887,6046,2,6046-2,6046-2,30.4534144,2
888,6046,3,6046-3,6046-3,31.48945309,3
889,6046,4,6046-4,6046-4,32.37158581,4
890,6046,5,6046-5,6046-5,30.29176216,5
891,6046,6,6046-6,6046-6,31.41691085,6
892,6046,7,6046-7,6046-7,31.42639322,7
893,6046,8,6046-8,6046-8,31.405739,8
894,6046,9,6046-9,6046-9,31.73405133,9
895,6046,10,6046-10,6046-10,31.29005466,10
896,6047,1,6047-1,6047-1,31.49688848,NA
897,6047,3,6047-3,6047-3,31.24611766,NA
898,6047,4,6047-4,6047-4,32.55861658,NA
899,6047,6,6047-6,6047-6,30.06203792,NA
900,6047,7,6047-7,6047-7,30.65274851,NA
901,6047,9,6047-9,6047-9,28.0221586,NA
902,6047,10,6047-10,6047-10,29.56128635,NA
903,6047,11,6047-11,6047-11,30.06203792,NA
904,6047,12,6047-12,6047-12,28.71986176,NA
905,6047,13,6047-13,6047-13,29.88587187,NA
906,6047,14,6047-14,6047-14,29.1822368,NA
907,6047,15,6047-15,6047-15,27.7425408,NA
908,6047,P1,6047-P1,6047-P1,30.182252,NA
909,6047,P2,6047-P2,6047-P2,31.73405133,NA
910,6051,1,6051-1,NA,33.9685024,NA
911,6052,1,6052-1,NA,26.05398,NA
912,6052,2,6052-2,NA,31.07379956,NA
913,6053,1,6053-1,6053-1,30.94171522,1
914,6053,2,6053-2,6053-2,32.14278349,2
915,6053,3,6053-3,6053-3,32.4148662,3
916,6053,4,6053-4,6053-4,31.12073226,4
917,6053,5,6053-5,6053-5,32.12266098,5
918,6053,6,6053-6,6053-6,31.78382,6
919,6053,7,6053-7,6053-7,31.80096128,7
920,6053,8,6053-8,6053-8,31.405739,8
921,6053,9,6053-9,6053-9,31.42690189,9
922,6054,1,6054-1,6054-1,33.10831674,1
923,6054,2,6054-2,6054-2,33.52525988,2
924,6054,3,6054-3,6054-3,33.88580403,3
925,6054,4,6054-4,6054-4,34.86594757,4
926,6054,5,6054-5,6054-5,35.09852065,5
927,6054,6,6054-6,6054-6,35.48766951,6
928,6054,7,6054-7,6054-7,37.1680204,7
929,6054,8,6054-8,6054-8,35.59958417,8
930,6054,9,6054-9,6054-9,35.10855296,9
931,6054,10,6054-10,6054-10,33.900953,10
932,6055,1,6055-1,NA,26.09963112,NA
933,6055,2,6055-2,NA,27.8548864,NA
934,6055,3,6055-3,NA,26.62821824,NA
935,6055,4,6055-4,NA,26.95982,NA
936,6055,5,6055-5,NA,28.0221586,NA
937,6055,6,6055-6,NA,27.27823616,NA
938,6055,7,6055-7,NA,26.223825,NA
939,6055,8,6055-8,NA,26.84659,NA
940,6056,1,6056-1,6056-1,34.34456,NA
941,6056,2,6056-2,6056-2,31.84204246,NA
942,6056,3,6056-3,6056-3,35.92943053,NA
943,6056,4,6056-4,6056-4,34.33439744,NA
944,6056,5,6056-5,6056-5,35.85578842,NA
945,6056,6,6056-6,6056-6,35.65199693,NA
946,6056,7,6056-7,6056-7,34.86106836,NA
947,6056,8,6056-8,6056-8,33.44354346,NA
948,6056,9,6056-9,6056-9,32.68804986,NA
949,6057,1,6057-1,6057-1,35.13051342,NA
950,6057,2,6057-2,6057-2,30.8311529,NA
951,6057,3,6057-3,6057-3,33.87921123,NA
952,6057,4,6057-4,6057-4,36.5293496,NA
953,6057,5,6057-5,6057-5,35.06195955,NA
954,6057,6,6057-6,6057-6,35.06682,NA
955,6057,7,6057-7,6057-7,35.39690434,NA
956,6057,8,6057-8,6057-8,36.06376928,NA
957,6057,9,6057-9,6057-9,35.18610251,NA
958,6057,10,6057-10,6057-10,36.13008642,NA
959,6057,11,6057-11,6057-11,36.10054746,NA
960,6058,1,6058-1,6058-1,30.3598422,NA
961,6058,2,6058-2,6058-2,25.19998406,NA
962,6058,3,6058-3,6058-3,28.96527258,NA
963,6058,4,6058-4,6058-4,29.9577216,NA
964,6058,5,6058-5,6058-5,28.95255651,NA
965,6058,6,6058-6,6058-6,30.59612708,NA
966,6058,7,6058-7,6058-7,30.515376,NA
967,6058,8,6058-8,6058-8,30.825184,NA
968,6058,9,6058-9,6058-9,30.34657459,NA
969,6058,10,6058-10,6058-10,28.5985328,NA
970,6058,11,6058-11,6058-11,28.82243072,NA
971,6059,1,6059-1,6059-1,30.21566785,NA
972,6059,2,6059-2,6059-2,31.50265477,NA
973,6059,3,6059-3,6059-3,31.80475241,NA
974,6059,4,6059-4,6059-4,32.178048,NA
975,6059,5,6059-5,6059-5,31.4488007,NA
976,6059,6,6059-6,6059-6,30.42080202,NA
977,6059,7,6059-7,6059-7,31.1969536,NA
978,6059,8,6059-8,6059-8,30.95483972,NA
979,6059,9,6059-9,6059-9,31.24611766,NA
980,6059,P1,6059-P1,6059-P1,28.0731992,NA
981,6060,1,6060-1,6060-1,28.95052186,NA
982,6060,2,6060-2,6060-2,30.24141997,NA
983,6060,3,6060-3,6060-3,31.442589,NA
984,6060,4,6060-4,6060-4,31.44627507,NA
985,6060,5,6060-5,6060-5,29.87295642,NA
986,6060,6,6060-6,6060-6,30.83936013,NA
987,6061,1,6061-1,6061-1,33.0644714,NA
988,6061,2,6061-2,6061-2,34.28255338,NA
989,6061,3,6061-3,6061-3,33.11460723,NA
990,6061,4,6061-4,6061-4,33.95985726,NA
991,6061,5,6061-5,6061-5,33.70290797,NA
992,6061,6,6061-6,6061-6,32.62204467,NA
993,6061,7,6061-7,6061-7,31.63250506,NA
994,6061,8,6061-8,6061-8,31.99620571,NA
995,6061,9,6061-9,6061-9,32.1263776,NA
996,6062,1,6062-1,6062-1,34.96189532,NA
997,6062,2,6062-2,6062-2,36.5076609,NA
998,6062,3,6062-3,6062-3,33.0725591,NA
999,6062,4,6062-4,6062-4,37.44121424,NA
1000,6062,5,6062-5,6062-5,32.60453355,NA
1001,6062,6,6062-6,6062-6,33.6223,NA
1002,6062,7,6062-7,6062-7,36.6555776,NA
1003,6062,8,6062-8,6062-8,32.49518848,NA
1004,6062,9,6062-9,6062-9,33.82266806,NA
1005,6062,10,6062-10,6062-10,33.89009203,NA
1006,6063,1,6063-1,6063-1,30.69240876,NA
1007,6063,2,6063-2,6063-2,29.97916589,NA
1008,6063,3,6063-3,6063-3,32.68943917,NA
1009,6063,4,6063-4,6063-4,29.6479136,NA
1010,6063,5,6063-5,6063-5,30.13146922,NA
1011,6063,6,6063-6,6063-6,28.52644562,NA
1012,6063,7,6063-7,6063-7,28.7958746,NA
1013,6063,8,6063-8,6063-8,28.71057878,NA
1014,6063,9,6063-9,6063-9,30.31844906,NA
1015,6064,1,6064-1,6064-1,33.63716114,NA
1016,6064,2,6064-2,6064-2,25.57223446,NA
1017,6064,3,6064-3,6064-3,31.37800154,NA
1018,6064,4,6064-4,6064-4,34.70096998,NA
1019,6064,5,6064-5,6064-5,33.05630812,NA
1020,6064,6,6064-6,6064-6,33.8248067,NA
1021,6064,7,6064-7,6064-7,33.53744691,NA
1022,6064,8,6064-8,6064-8,32.6178896,NA
1023,6064,9,6064-9,6064-9,32.9917689,NA
1024,6064,10,6064-10,6064-10,30.04827022,NA
1025,6064,11,6064-11,6064-11,33.50808269,NA
1026,6064,12,6064-12,6064-12,32.24920093,NA
1027,6065,1,6065-1,6065-1,32.8115137,NA
1028,6065,2,6065-2,6065-2,29.82069106,NA
1029,6065,3,6065-3,6065-3,33.3834584,NA
1030,6065,4,6065-4,6065-4,35.97922278,NA
1031,6065,5,6065-5,6065-5,32.75074256,NA
1032,6065,6,6065-6,6065-6,31.56729958,NA
1033,6065,7,6065-7,6065-7,31.57009482,NA
1034,6065,8,6065-8,6065-8,32.374224,NA
1035,6065,9,6065-9,6065-9,30.59483264,NA
1036,6066,1,6066-1,6066-1,28.08017578,NA
1037,6066,2,6066-2,6066-2,28.6963394,NA
1038,6066,3,6066-3,6066-3,24.928916,NA
1039,6066,4,6066-4,6066-4,29.2169428,NA
1040,6066,5,6066-5,6066-5,28.4951116,NA
1041,6066,6,6066-6,6066-6,26.83830237,NA
1042,6066,7,6066-7,6066-7,26.903205,NA
1043,6066,8,6066-8,6066-8,27.84810707,NA
1044,6066,P1,6066-P1,6066-P1,NA,NA
1045,6066,P2,6066-P2,6066-P2,NA,NA
1046,6066,P3,6066-P3,6066-P3,NA,NA
1047,6067,1,6067-1,6067-1,32.09871357,NA
1048,6067,2,6067-2,6067-2,32.21729821,NA
1049,6067,3,6067-3,6067-3,30.55649792,NA
1050,6067,4,6067-4,6067-4,31.95914131,NA
1051,6067,5,6067-5,6067-5,31.41691085,NA
1052,6067,6,6067-6,6067-6,28.64819159,NA
1053,6067,7,6067-7,6067-7,32.40057805,NA
1054,6067,8,6067-8,6067-8,32.9657,NA
1055,6067,9,6067-9,6067-9,30.7139833,NA
1056,6067,10,6067-10,6067-10,29.38885837,NA
1057,6067,P1,6067-P1,6067-P1,30.720128,NA
1058,6067,P2,6067-P2,6067-P2,31.93894108,NA
1059,6067,P3,6067-P3,6067-P3,32.25057416,NA
1060,6068,1,6068-1,6068-1,27.39356621,NA
1061,6068,2,6068-2,6068-2,30.95483972,NA
1062,6068,3,6068-3,6068-3,29.90767957,NA
1063,6068,4,6068-4,6068-4,28.99352192,NA
1064,6068,5,6068-5,6068-5,38.87569818,NA
1065,6068,6,6068-6,6068-6,30.78262989,NA
1066,6068,7,6068-7,6068-7,30.10914321,NA
